Campus ID,Campus Name,District,County,Grade Range,Charter?,Magnet?,Enrollment,% African American,% Asian,% Hispanic,% White,% Eco Dis,Mobility Rate,% Meets Grade Level - English I + II,% Meets Grade Level - Algebra I,Growth Score,SAT/ACT Participation Rate,Average SAT Total Score,Average ACT Total Score,AP/IB Participation Rate,AP/IB Pass Rate,Graduation Rate,Student Achievement Grade,Campus Performance Grade,Growth Grade,College Readiness Grade,C@R Grade,State Rank
165901002,LEE H S,MIDLAND ISD,MIDLAND COUNTY,9-12,N,NO,2240,8.3,3.4,59.4,27.7,33.1,16.5,32.4,32.1,47.9,42.4,1430,21.0,22.9,42.6,74%,D,F,F,F,D-,1163
188902001,RIVER ROAD H S,RIVER ROAD ISD,POTTER COUNTY,9-12,N,NO,412,1.2,0.5,19.7,75.2,50.2,11.9,33.2,25.8,43.5,40.4,1560,20.2,0.0,0.0,90%,D,F,F,D,D-,1164
183904001,GARY SCHOOL,GARY ISD,PANOLA COUNTY,EE-12,N,NO,498,0.4,0.2,7.0,91.0,43.6,12.6,45.5,15.6,48.6,47.1,0,18.0,8.2,50.0,80%,D,F,D,F,D-,1165
101903002,ELSIK H S,ALIEF ISD,HARRIS COUNTY,9-12,N,NO,4209,29.2,10.3,56.5,2.9,76.0,26.3,28.2,29.0,47.2,89.7,1143,16.4,17.1,38.3,71%,D,F,F,F,D-,1166
101920003,SPRING WOODS H S,SPRING BRANCH ISD,HARRIS COUNTY,9-12,N,NO,2168,5.5,1.9,81.8,10.0,74.2,14.9,29.1,23.8,46.9,100.0,1166,17.4,34.1,35.9,77%,D,F,F,F,D-,1167
15915002,JAY H S,NORTHSIDE ISD,BEXAR COUNTY,9-12,N,YES,3051,4.7,0.8,84.9,8.1,71.6,20.3,31.6,21.3,46.7,94.2,1233,20.8,30.3,25.8,76%,D,F,F,D,D-,1168
121903001,BUNA H S,BUNA ISD,NEWTON COUNTY,9-12,N,NO,424,3.5,0.0,3.3,90.3,31.4,12.9,39.0,21.6,45.4,60.5,1479,21.6,5.2,66.7,82%,D,F,F,C,D-,1169
205907001,TAFT H S,TAFT ISD,SAN PATRICIO COUNTY,9-12,N,NA,335,0.3,0.0,85.7,13.1,83.6,13.8,23.6,27.9,48.0,100.0,1845,15.6,0.6,0.0,84%,D,F,D,D,D-,1170
220905001,CARTER-RIVERSIDE H S,FORT WORTH ISD,TARRANT COUNTY,9-12,N,NO,1365,5.4,2.9,85.4,5.3,86.2,13.4,21.6,30.0,50.4,100.0,1134,17.4,37.2,21.0,76%,D,F,C,F,D-,1171
194905001,DETROIT H S,DETROIT ISD,RED RIVER COUNTY,9-12,N,NO,146,8.9,0.0,2.7,82.9,44.5,15.8,35.9,21.7,53.5,26.8,0,19.1,0.0,0.0,90%,D,F,B,F,D-,1172
18903001,MORGAN SCHOOL,MORGAN ISD,BOSQUE COUNTY,EE-12,N,NO,124,1.6,0.0,58.1,33.9,90.3,17.8,25.7,16.7,61.0,50.0,1210,0.0,0.0,0.0,100%,F,F,A,D,D-,1173
108904002,ECONOMEDES H S,EDINBURG CISD,HIDALGO COUNTY,9-12,N,NO,2590,0.0,0.1,98.8,1.0,92.4,17.2,25.7,30.8,44.0,70.8,1276,16.9,21.5,36.9,78%,D,F,F,F,D-,1174
73903001,MARLIN H S,MARLIN ISD,FALLS COUNTY,9-12,N,NO,190,61.6,0.0,31.1,6.3,100.0,16.0,14.7,36.0,56.1,94.1,1163,16.4,0.0,0.0,81%,D,F,A,F,D-,1175
245903001,RAYMONDVILLE H S,RAYMONDVILLE ISD,WILLACY COUNTY,9-12,N,NO,509,0.0,0.0,98.8,0.8,86.2,15.2,30.1,24.0,44.8,100.0,1117,16.2,28.0,4.8,83%,D,F,F,F,D-,1176
57905028,EMMETT J CONRAD H S,DALLAS ISD,DALLAS COUNTY,9-12,N,NO,1270,20.2,19.5,57.2,2.5,89.8,21.4,21.6,32.5,52.1,100.0,1058,14.5,27.5,15.5,70%,D,F,B,F,D-,1177
89903001,NIXON-SMILEY H S,NIXON-SMILEY CISD,GONZALES COUNTY,9-12,N,NO,301,0.7,0.0,75.1,24.3,75.1,10.3,37.6,24.6,42.0,41.7,1217,16.6,3.2,0.0,81%,D,F,F,F,D-,1178
101903003,TAYLOR H S,ALIEF ISD,HARRIS COUNTY,9-12,N,NO,3223,33.4,11.2,49.4,2.1,76.6,22.4,27.5,27.4,45.9,94.0,1148,17.9,25.6,20.7,76%,D,F,F,F,D-,1179
93904002,NAVASOTA H S,NAVASOTA ISD,GRIMES COUNTY,9-12,N,NO,772,24.1,0.4,48.6,25.3,68.3,13.2,33.5,19.9,48.2,57.5,1310,18.5,17.9,41.1,78%,D,F,D,F,D-,1180
57909008,NAAMAN FOREST H S,GARLAND ISD,DALLAS COUNTY,9-12,N,NO,1994,19.7,14.4,44.5,18.9,57.2,16.0,37.7,16.1,44.5,53.9,1347,19.5,31.7,34.7,85%,D,F,F,D,D-,1181
207901001,ELDORADO H S,SCHLEICHER ISD,SCHLEICHER COUNTY,9-12,N,NO,157,0.6,1.3,68.2,29.9,42.0,9.6,35.6,28.0,39.6,63.0,0,19.5,9.3,0.0,90%,D,F,F,F,D-,1182
28902001,LOCKHART H S,LOCKHART ISD,CALDWELL COUNTY,9-12,N,NO,1523,4.9,0.6,70.3,22.7,56.4,14.1,31.6,19.3,45.0,100.0,1226,19.1,29.8,35.0,86%,D,F,F,C,D-,1183
154903001,NORTH ZULCH ELEMENTARY/SECONDARY,NORTH ZULCH ISD,MADISON COUNTY,EE-12,N,NO,364,0.5,2.2,15.4,81.6,71.2,14.6,33.6,24.2,44.8,72.7,1246,21.0,0.0,0.0,76%,D,F,F,F,D-,1184
85903001,SOUTHLAND SCHOOL,SOUTHLAND ISD,LUBBOCK COUNTY,KG-12,N,NO,161,1.9,0.0,59.6,38.5,90.1,5.0,20.0,31.3,49.3,21.4,1225,0.0,0.0,0.0,100%,D,F,D,F,D-,1185
235901001,BLOOMINGTON H S,BLOOMINGTON ISD,VICTORIA COUNTY,9-12,N,NO,251,4.0,0.0,87.3,6.8,79.7,23.1,26.6,26.3,56.1,34.7,1235,17.6,0.0,0.0,80%,D,F,A,F,D-,1186
57905025,SKYLINE H S,DALLAS ISD,DALLAS COUNTY,9-12,N,YES,4531,23.7,0.4,74.1,0.9,88.2,14.7,35.6,18.1,42.1,100.0,1161,15.5,31.7,15.6,84%,D,F,F,D,D-,1187
31914001,SANTA ROSA H S,SANTA ROSA ISD,CAMERON COUNTY,9-12,N,NO,326,0.3,0.0,98.8,0.9,80.7,15.0,43.1,9.8,41.5,74.6,0,17.3,29.5,13.7,92%,D,F,F,C,D-,1188
137901001,H M KING H S,KINGSVILLE ISD,KLEBERG COUNTY,9-12,N,NO,924,3.6,0.5,86.4,9.1,57.1,17.0,25.8,29.9,52.4,55.6,1263,18.1,27.1,10.7,73%,D,F,B,F,D-,1189
229905001,SPURGER H S,SPURGER ISD,TYLER COUNTY,6-12,N,NO,191,0.0,0.0,6.8,91.1,58.1,18.0,39.7,15.8,45.4,45.5,1322,19.1,0.0,0.0,91%,D,F,F,F,D-,1190
19905001,NEW BOSTON H S,NEW BOSTON ISD,BOWIE COUNTY,9-12,N,NO,415,21.2,0.7,5.1,67.2,43.9,16.5,30.6,27.0,45.6,68.5,1280,20.2,9.2,29.4,83%,D,F,F,D,D-,1191
202905002,WEST SABINE H S,WEST SABINE ISD,SAN AUGUSTINE COUNTY,6-12,N,NO,337,5.6,0.6,3.9,87.2,69.4,10.0,38.9,14.0,44.5,50.0,1278,19.3,0.0,0.0,94%,D,F,F,D,D-,1192
195901001,PECOS H S,PECOS-BARSTOW-TOYAH ISD,REEVES COUNTY,9-12,N,NO,646,0.9,0.9,92.0,5.9,51.9,15.4,33.8,28.2,40.7,52.7,1229,20.3,14.8,0.0,81%,D,F,F,F,D-,1193
102903002,WASKOM H S,WASKOM ISD,HARRISON COUNTY,9-12,N,NO,323,20.7,0.0,21.4,54.8,55.4,10.0,32.4,24.0,43.4,65.2,1390,20.4,0.0,0.0,86%,D,F,F,F,D-,1194
101912015,WALTRIP H S,HOUSTON ISD,HARRIS COUNTY,9-12,N,YES,1612,14.9,0.4,75.4,8.3,67.0,18.0,32.4,21.5,40.8,100.0,1174,19.2,44.5,17.7,80%,D,F,F,D,D-,1195
140901001,AMHERST SCHOOL,AMHERST ISD,LAMB COUNTY,EE-12,N,NO,161,3.7,0.0,88.2,7.5,87.0,18.6,35.7,16.7,44.6,37.5,0,17.7,0.0,0.0,100%,D,F,F,D,D-,1196
220905002,ARLINGTON HEIGHTS H S,FORT WORTH ISD,TARRANT COUNTY,9-12,N,NO,1999,21.7,1.2,49.9,24.4,44.4,13.7,36.9,18.1,44.5,96.7,1318,20.4,48.7,35.8,76%,D,F,F,C,D-,1197
35901001,DIMMITT H S,DIMMITT ISD,CASTRO COUNTY,9-12,N,NO,314,0.6,0.0,85.0,13.7,78.0,9.5,29.8,23.0,49.8,81.3,0,16.7,6.8,0.0,82%,D,F,D,F,D-,1198
227901006,REAGAN H S,AUSTIN ISD,TRAVIS COUNTY,9-12,N,NO,1253,15.1,2.9,77.9,3.4,81.3,25.8,24.9,30.3,49.9,62.9,1172,15.9,33.8,19.1,70%,D,F,D,F,D-,1199
165902001,GREENWOOD H S,GREENWOOD ISD,MIDLAND COUNTY,9-12,N,NO,684,1.5,0.1,44.2,52.9,26.5,13.4,48.8,17.6,44.7,62.2,1358,20.2,1.2,0.0,85%,D,F,F,F,D-,1200
209902001,MORAN SCHOOL,MORAN ISD,SHACKELFORD COUNTY,EE-12,N,NO,119,0.0,0.0,7.6,91.6,80.7,16.9,32.3,31.3,41.5,25.0,0,0.0,0.0,0.0,80%,D,F,F,F,D-,1201
158902001,TIDEHAVEN H S,TIDEHAVEN ISD,MATAGORDA COUNTY,9-12,N,NO,254,4.3,0.0,46.9,46.5,56.7,9.5,43.6,15.2,42.3,38.6,1365,18.4,15.4,18.8,82%,D,F,F,F,D-,1202
227901008,CROCKETT H S,AUSTIN ISD,TRAVIS COUNTY,9-12,N,NO,1514,6.7,1.1,74.4,15.9,62.0,15.7,32.4,24.3,44.5,68.6,1311,17.9,32.5,20.1,74%,D,F,F,F,D-,1203
34902001,AVINGER SCHOOL,AVINGER ISD,CASS COUNTY,KG-12,N,NO,132,13.6,0.8,6.8,67.4,79.5,23.0,47.4,9.1,43.4,66.7,0,19.2,0.0,0.0,83%,D,F,F,F,D-,1204
108905001,HIDALGO EARLY COLLEGE H S,HIDALGO ISD,HIDALGO COUNTY,9-12,N,NO,1013,0.1,0.0,99.6,0.3,90.6,11.0,24.8,21.8,46.6,91.6,1189,17.2,42.9,19.6,89%,F,F,F,C,D-,1205
105906005,LEHMAN H S,HAYS CISD,HAYS COUNTY,9-12,N,NO,2499,4.4,0.8,75.4,17.8,55.0,14.2,37.2,15.8,46.5,52.2,1385,20.1,31.4,32.9,79%,D,F,F,F,D-,1206
57905017,H GRADY SPRUCE H S,DALLAS ISD,DALLAS COUNTY,9-12,N,NO,1767,19.2,0.0,78.6,1.8,88.5,25.1,16.6,36.9,50.9,100.0,1060,14.6,27.2,17.4,68%,D,F,C,F,D-,1207
202903001,HEMPHILL H S,HEMPHILL ISD,SABINE COUNTY,9-12,N,NO,264,9.1,0.4,8.3,76.5,48.1,13.1,37.7,21.6,44.7,58.8,1546,21.4,0.0,0.0,76%,D,F,F,F,D-,1208
250905001,YANTIS SCHOOL,YANTIS ISD,WOOD COUNTY,6-12,N,NO,175,0.6,0.0,21.1,74.9,51.4,16.7,39.3,18.5,40.9,36.4,1385,20.4,0.0,0.0,91%,D,F,F,F,D-,1209
219905001,KRESS H S,KRESS ISD,SWISHER COUNTY,7-12,N,NO,91,0.0,0.0,61.5,37.4,68.1,11.8,35.7,17.6,43.0,61.1,0,19.4,0.0,0.0,92%,D,F,F,F,D-,1210
11901002,CEDAR CREEK H S,BASTROP ISD,BASTROP COUNTY,9-12,N,NO,1476,3.6,0.3,71.5,22.3,60.9,17.3,29.2,16.9,50.6,63.9,1343,18.0,36.7,34.2,86%,F,F,C,C,D-,1211
54901001,CROSBYTON SECONDARY,CROSBYTON CISD,CROSBY COUNTY,6-12,N,NO,192,3.6,0.0,67.2,29.2,65.6,11.5,22.0,27.3,46.2,83.3,0,17.3,0.0,0.0,96%,F,F,F,D,D-,1212
89901001,GONZALES H S,GONZALES ISD,GONZALES COUNTY,9-12,N,NO,788,7.1,0.4,66.5,25.3,61.3,10.8,31.0,21.7,45.6,49.3,1404,19.5,7.1,43.5,80%,D,F,F,F,D-,1213
107907001,TRINIDAD SCHOOL,TRINIDAD ISD,HENDERSON COUNTY,PK-12,N,NA,162,14.2,0.0,14.2,63.6,64.8,17.8,17.9,33.3,49.2,8.3,0,0.0,0.0,0.0,100%,D,F,D,F,D-,1214
125905001,PREMONT COLLEGIATE H S,PREMONT ISD,JIM WELLS COUNTY,6-12,N,NO,198,0.0,1.0,98.0,1.0,85.9,17.2,19.1,40.0,46.9,50.0,0,16.0,0.0,0.0,75%,D,F,F,F,D-,1215
235902013,VICTORIA EAST H S,VICTORIA ISD,VICTORIA COUNTY,9-12,N,NO,1854,9.2,1.1,64.6,23.6,59.1,16.3,32.8,23.0,44.5,43.4,1382,19.1,20.8,29.2,77%,D,F,F,F,D-,1216
70905002,FERRIS H S,FERRIS ISD,ELLIS COUNTY,9-12,N,NO,716,8.0,0.4,69.0,21.2,78.6,9.1,29.0,21.8,45.7,40.3,1353,18.9,14.7,28.9,86%,D,F,F,F,D-,1217
81905002,WORTHAM H S,WORTHAM ISD,FREESTONE COUNTY,9-12,N,NO,149,8.7,1.3,17.4,71.8,35.6,14.1,38.5,30.6,34.0,32.3,1440,18.8,0.0,0.0,88%,D,F,F,F,D-,1218
101912024,SCARBOROUGH H S,HOUSTON ISD,HARRIS COUNTY,9-12,N,YES,757,21.7,1.1,74.0,2.8,93.7,24.9,20.5,33.7,51.6,100.0,1123,17.7,21.6,4.7,65%,D,F,C,F,D-,1219
57904001,CEDAR HILL H S,CEDAR HILL ISD,DALLAS COUNTY,9-12,N,NO,1707,71.9,0.8,21.1,3.8,62.9,17.1,31.8,20.3,46.3,67.3,1293,18.6,17.2,16.4,82%,D,F,F,F,D-,1220
31909001,PORT ISABEL H S,POINT ISABEL ISD,CAMERON COUNTY,9-12,N,NO,665,0.0,0.2,90.8,8.7,83.0,13.8,19.5,25.9,50.0,70.1,1283,17.5,41.4,31.2,84%,F,F,C,D,D-,1221
43918001,COMMUNITY H S,COMMUNITY ISD,COLLIN COUNTY,9-12,N,NO,588,4.9,0.9,30.4,60.5,41.8,11.5,44.3,15.5,41.8,54.6,1398,20.5,12.7,25.0,80%,D,F,F,F,D-,1222
227901004,LANIER H S,AUSTIN ISD,TRAVIS COUNTY,9-12,N,NO,1657,8.0,1.8,86.6,2.9,83.9,23.0,24.2,28.6,50.5,47.2,1217,16.5,23.6,58.3,69%,D,F,C,F,D-,1223
94901001,SEGUIN H S,SEGUIN ISD,GUADALUPE COUNTY,9-12,N,NO,1942,5.0,0.6,64.9,28.3,50.7,20.8,34.0,21.6,43.8,63.4,1372,19.2,20.2,25.8,79%,D,F,F,F,D-,1224
108910001,PROGRESO H S,PROGRESO ISD,HIDALGO COUNTY,9-12,N,NO,529,0.0,0.0,100.0,0.0,99.1,15.1,23.5,28.3,48.0,44.7,1483,17.1,3.0,25.0,81%,D,F,D,F,D-,1225
101917003,SOUTH HOUSTON HIGH SCHOOL,PASADENA ISD,HARRIS COUNTY,9-12,N,NA,2900,8.5,0.7,88.0,2.6,79.9,15.3,27.5,25.2,46.9,49.5,1258,18.0,25.6,31.5,76%,D,F,F,F,D-,1226
175911001,RICE H S,RICE ISD,NAVARRO COUNTY,9-12,N,NO,256,3.1,0.4,53.5,41.4,59.8,10.0,24.1,30.1,40.6,66.2,1284,17.7,0.0,0.0,92%,D,F,F,F,D-,1227
108908001,MISSION H S,MISSION CISD,HIDALGO COUNTY,9-12,N,NO,2126,0.1,0.0,99.2,0.7,91.3,18.4,25.8,28.2,46.1,67.9,1201,17.0,29.0,11.0,75%,D,F,F,F,D-,1228
64903001,CARRIZO SPRINGS H S,CARRIZO SPRINGS CISD,DIMMIT COUNTY,9-12,N,NO,601,0.7,0.5,93.7,5.2,70.0,12.7,27.5,24.2,51.9,53.8,1230,20.2,0.0,0.0,76%,D,F,C,F,D-,1229
101912004,FURR H S,HOUSTON ISD,HARRIS COUNTY,9-12,N,YES,1091,17.1,0.6,80.0,1.6,94.1,22.1,21.6,31.6,46.5,84.2,1099,15.1,20.2,3.4,78%,D,F,F,F,D-,1230
110901001,ANTON SCHOOL,ANTON ISD,HOCKLEY COUNTY,EE-12,N,NO,242,3.7,0.0,74.4,18.6,86.4,22.3,29.8,25.0,39.5,66.7,0,18.8,0.0,0.0,89%,D,F,F,F,D-,1231
227901007,TRAVIS H S,AUSTIN ISD,TRAVIS COUNTY,9-12,N,NO,1315,9.6,1.8,83.7,3.9,77.6,25.7,25.0,30.8,50.2,72.5,1162,16.8,34.6,19.5,59%,D,F,C,F,D-,1232
109914001,PENELOPE SCHOOL,PENELOPE ISD,HILL COUNTY,PK-12,N,NO,225,1.3,0.4,28.4,68.9,72.9,13.5,24.4,25.0,49.3,66.7,1275,0.0,0.0,0.0,87%,F,F,D,F,D-,1233
129904001,KEMP H S,KEMP ISD,KAUFMAN COUNTY,9-12,N,NO,494,2.4,0.0,18.8,75.1,62.6,19.4,34.5,23.3,43.7,28.9,1437,20.9,0.0,0.0,75%,D,F,F,F,D-,1234
116908001,WH FORD H S,QUINLAN ISD,HUNT COUNTY,9-12,N,NO,805,0.9,0.5,24.3,72.5,55.2,17.6,26.1,27.1,44.9,42.4,1354,18.4,2.5,55.6,81%,D,F,F,F,D-,1235
174904002,NACOGDOCHES H S,NACOGDOCHES ISD,NACOGDOCHES COUNTY,9-12,N,NO,1627,28.8,2.3,40.7,27.3,67.2,12.5,33.4,18.0,44.6,65.3,1347,19.2,15.9,37.4,77%,D,F,F,F,D-,1236
79907002,WILLOWRIDGE H S,FORT BEND ISD,FORT BEND COUNTY,9-12,N,NA,1304,51.8,0.3,45.8,0.5,74.2,22.3,26.5,24.7,51.8,54.1,1219,16.8,25.2,13.9,72%,D,F,C,F,D-,1237
82903001,PEARSALL H S,PEARSALL ISD,FRIO COUNTY,9-12,N,NO,669,0.0,0.1,94.8,4.5,82.8,16.3,20.3,29.3,51.5,39.4,1252,17.1,1.4,75.0,72%,F,F,C,F,D-,1238
240901002,NIXON H S,LAREDO ISD,WEBB COUNTY,9-12,N,NO,2257,0.0,0.4,99.2,0.4,84.5,14.5,18.5,32.9,47.4,45.8,1173,16.6,32.7,23.3,77%,D,F,F,F,D-,1239
243905001,HIRSCHI H S,WICHITA FALLS ISD,WICHITA COUNTY,9-12,N,YES,910,28.8,3.1,34.4,29.0,69.2,19.1,22.5,23.3,42.6,49.2,1395,20.3,20.7,80.0,84%,F,F,F,C,D-,1240
227904003,JOHN B CONNALLY H S,PFLUGERVILLE ISD,TRAVIS COUNTY,9-12,N,NO,1881,21.2,12.2,54.9,8.6,64.9,15.8,34.9,12.3,43.1,95.3,1341,17.3,31.2,36.5,83%,F,F,F,C,D-,1241
15907001,BRACKENRIDGE H S,SAN ANTONIO ISD,BEXAR COUNTY,9-12,N,NA,1779,3.3,0.2,94.5,1.8,89.7,16.8,29.2,19.3,48.5,65.6,1212,16.9,31.9,9.8,81%,F,F,D,F,D-,1242
15917001,SOUTHSIDE H S,SOUTHSIDE ISD,BEXAR COUNTY,9-12,N,NA,1536,2.2,0.2,89.8,7.4,73.7,20.8,26.7,20.4,49.0,100.0,1126,18.0,18.4,16.0,78%,F,F,D,F,D-,1243
57905007,THOMAS JEFFERSON H S,DALLAS ISD,DALLAS COUNTY,9-12,N,NO,1701,3.4,0.2,95.3,0.6,82.2,21.3,23.3,25.6,52.5,100.0,1072,14.6,32.4,19.6,67%,F,F,B,F,D-,1244
160904001,ROCHELLE SCHOOL,ROCHELLE ISD,MCCULLOCH COUNTY,EE-12,N,NO,187,0.0,0.0,21.4,78.6,52.4,17.7,30.4,25.0,42.2,64.3,0,18.6,0.0,0.0,88%,D,F,F,F,D-,1245
15909001,SOMERSET H S,SOMERSET ISD,BEXAR COUNTY,9-12,N,NO,1035,1.0,0.0,87.0,11.4,69.7,17.3,27.0,18.4,47.7,100.0,1135,18.2,35.1,13.9,82%,F,F,F,D,D-,1246
14906001,KILLEEN H S,KILLEEN ISD,BELL COUNTY,9-12,N,NO,2272,36.9,1.9,32.3,18.8,54.4,26.2,29.8,25.5,45.5,62.2,1339,19.1,32.3,35.2,67%,D,F,F,F,D-,1247
124901001,HEBBRONVILLE H S,JIM HOGG COUNTY ISD,JIM HOGG COUNTY,9-12,N,NO,312,0.0,0.3,96.8,2.9,81.4,7.7,28.6,19.3,42.8,87.1,1324,17.5,18.1,3.8,88%,F,F,F,D,D-,1248
116910001,CAMPBELL H S,CAMPBELL ISD,HUNT COUNTY,6-12,N,NO,178,0.6,0.6,19.7,78.7,56.2,15.3,36.0,16.1,45.5,37.9,1440,18.6,0.0,0.0,86%,D,F,F,F,D-,1249
14803101,TEMPLE CHARTER ACADEMY,PRIORITY CHARTER SCHOOLS,BELL COUNTY,PK-12,Y,NO,296,14.9,2.7,31.8,44.9,52.7,36.5,40.0,12.5,47.4,55.6,1463,0.0,0.0,0.0,82%,D,F,F,F,D-,1250
15908001,SOUTH SAN ANTONIO H S,SOUTH SAN ANTONIO ISD,BEXAR COUNTY,9-12,N,NO,2546,1.4,0.2,96.8,1.4,90.3,17.5,28.6,21.1,44.8,87.6,1131,17.9,12.3,28.0,78%,F,F,F,F,D-,1251
101912003,NORTHSIDE H S,HOUSTON ISD,HARRIS COUNTY,9-12,N,YES,1622,13.0,0.2,85.8,0.9,96.7,17.1,19.1,28.3,45.2,100.0,1103,16.2,39.6,22.6,79%,F,F,F,D,D-,1252
54903001,RALLS H S,RALLS ISD,CROSBY COUNTY,9-12,N,NO,131,0.8,0.8,74.0,24.4,77.9,13.0,35.7,10.3,42.5,42.9,1383,17.5,12.9,12.5,97%,F,F,F,C,D-,1253
85902001,POST H S,POST ISD,GARZA COUNTY,9-12,N,NO,209,7.7,0.5,56.9,32.5,59.8,15.7,30.1,20.9,45.0,46.7,0,19.7,9.7,10.0,85%,D,F,F,F,D-,1254
101912027,CHAVEZ H S,HOUSTON ISD,HARRIS COUNTY,9-12,N,YES,3091,10.2,3.7,84.5,1.3,80.6,17.1,30.2,20.7,40.8,89.3,1165,17.2,26.9,31.5,77%,D,F,F,F,D-,1255
74903001,BONHAM H S,BONHAM ISD,FANNIN COUNTY,9-12,N,NO,492,7.7,0.6,19.1,68.3,57.1,19.8,34.1,15.1,44.3,35.3,1457,21.0,11.8,28.6,83%,F,F,F,F,D-,1256
244905001,NORTHSIDE SCHOOL,NORTHSIDE ISD,WILBARGER COUNTY,KG-12,N,NO,210,3.3,1.4,26.7,68.1,32.9,5.2,26.2,27.3,50.8,69.2,0,17.9,19.0,0.0,88%,D,F,C,F,D-,1257
15905003,MEMORIAL H S,EDGEWOOD ISD,BEXAR COUNTY,9-12,N,NO,1291,1.6,0.1,97.8,0.3,86.1,22.1,22.7,28.5,49.2,46.6,1190,18.7,26.6,12.4,71%,D,F,D,F,D-,1258
172902001,DAINGERFIELD H S,DAINGERFIELD-LONE STAR ISD,MORRIS COUNTY,9-12,N,NO,268,45.1,1.5,18.3,30.2,73.1,16.7,37.1,14.8,40.6,48.6,1566,17.6,0.0,0.0,84%,D,F,F,F,D-,1259
13901001,A C JONES H S,BEEVILLE ISD,BEE COUNTY,9-12,N,NO,1033,3.1,0.5,82.5,13.0,63.1,16.1,26.0,23.4,50.8,43.3,1347,17.8,4.2,27.8,74%,F,F,C,F,F,1260
73905001,ROSEBUD-LOTT H S,ROSEBUD-LOTT ISD,FALLS COUNTY,9-12,N,NO,200,13.5,0.5,28.0,56.5,49.5,16.4,38.6,10.3,47.1,56.9,1349,18.3,1.1,0.0,91%,F,F,F,F,F,1261
96904001,MEMPHIS H S,MEMPHIS ISD,HALL COUNTY,9-12,N,NO,145,9.7,0.0,52.4,37.2,66.9,16.6,30.6,12.5,53.9,63.0,0,19.2,0.0,0.0,87%,F,F,B,F,F,1262
77902001,LOCKNEY H S,LOCKNEY ISD,FLOYD COUNTY,9-12,N,NO,121,2.5,0.0,76.0,21.5,61.2,10.4,30.1,12.9,42.2,74.3,1485,19.6,9.2,66.7,86%,F,F,F,B,F,1263
227907001,MANOR H S,MANOR ISD,TRAVIS COUNTY,9-12,N,NA,1814,25.6,1.5,65.2,5.7,71.9,20.5,25.3,20.0,48.8,63.0,1164,16.5,28.4,5.9,84%,F,F,D,F,F,1264
223901001,BROWNFIELD H S,BROWNFIELD ISD,TERRY COUNTY,9-12,N,NO,451,6.0,0.0,75.4,17.5,65.4,15.4,20.3,26.5,45.8,49.0,1215,17.1,25.9,5.5,88%,F,F,F,F,F,1265
15911001,EAST CENTRAL H S,EAST CENTRAL ISD,BEXAR COUNTY,9-12,N,NO,3102,9.0,0.2,71.9,17.4,58.4,14.6,35.9,12.2,43.4,49.6,1318,18.8,20.3,24.5,86%,F,F,F,F,F,1266
108912001,LA JOYA H S,LA JOYA ISD,HIDALGO COUNTY,9-12,N,NO,2658,0.1,0.0,99.6,0.3,97.4,18.0,25.5,25.0,43.4,74.8,1226,16.1,33.0,16.3,76%,D,F,F,F,F,1267
101920005,NORTHBROOK H S,SPRING BRANCH ISD,HARRIS COUNTY,9-12,N,NO,2443,3.2,0.7,93.2,2.3,82.2,18.0,23.5,23.8,49.3,100.0,1100,16.7,19.6,11.1,72%,F,F,D,F,F,1268
82902001,DILLEY H S,DILLEY ISD,FRIO COUNTY,9-12,N,NO,280,0.0,1.8,87.5,10.0,69.6,14.8,24.5,22.2,49.7,34.9,1295,16.9,0.0,0.0,87%,F,F,D,F,F,1269
101912001,AUSTIN H S,HOUSTON ISD,HARRIS COUNTY,9-12,N,YES,1922,6.0,0.2,92.0,1.2,92.1,19.5,19.7,30.4,48.0,100.0,1088,15.2,27.4,13.0,66%,D,F,D,F,F,1270
215901001,BRECKENRIDGE H S,BRECKENRIDGE ISD,STEPHENS COUNTY,9-12,N,NO,407,2.7,0.2,35.1,60.0,50.4,16.9,30.0,23.6,43.5,36.3,1399,21.5,1.3,0.0,81%,D,F,F,F,F,1271
15916001,JUDSON H S,JUDSON ISD,BEXAR COUNTY,9-12,N,NO,3271,25.3,2.2,51.6,17.2,52.2,19.5,37.9,11.8,44.7,100.0,1229,19.0,14.4,31.5,75%,F,F,F,F,F,1272
203901002,SAN AUGUSTINE H S,SAN AUGUSTINE ISD,SAN AUGUSTINE COUNTY,6-12,N,NO,343,49.6,0.9,21.0,25.7,77.0,15.9,27.0,20.3,46.4,78.7,1202,15.4,30.2,0.0,79%,F,F,F,F,F,1273
121904001,JASPER H S,JASPER ISD,JASPER COUNTY,9-12,N,NO,697,41.9,0.6,15.1,40.6,63.1,13.0,31.4,17.2,41.8,59.2,1445,18.6,9.3,30.0,81%,F,F,F,F,F,1274
220901003,LAMAR H S,ARLINGTON ISD,TARRANT COUNTY,9-12,N,NO,2864,34.8,3.8,36.7,21.9,59.8,23.7,34.6,11.4,45.9,64.6,1409,21.1,22.7,52.1,72%,F,F,F,F,F,1275
214901003,RIO GRANDE CITY CISD GRULLA H S,RIO GRANDE CITY CISD,STARR COUNTY,9-12,N,NO,954,0.0,0.0,100.0,0.0,64.5,11.3,25.7,16.5,48.6,38.3,1261,18.0,32.2,41.8,86%,F,F,D,D,F,1276
