Campus ID,Campus Name,District,County,Grade Range,Charter?,Magnet?,Enrollment,% African American,% Asian,% Hispanic,% White,% Eco Dis,Mobility Rate,% Meets Grade Level - Reading,% Meets Grade Level - Math,Growth Score,Student Achievement Grade,Campus Performance Grade,Growth Grade,C@R Grade,State Rank
25902101,COGGIN INT,BROWNWOOD ISD,BROWN COUNTY,4-6,N,NO,288,6.9,0.7,42.7,47.6,62.2,13.1,37.6,35.9,44.8,D,D,F,D+,3201
101912112,BONNER EL,HOUSTON ISD,HARRIS COUNTY,EE-5,N,NO,950,1.5,1.2,95.9,1.2,89.9,11.9,28.3,35.4,52.5,D,F,B,D+,3202
158902101,BLESSING EL,TIDEHAVEN ISD,MATAGORDA COUNTY,EE-5,N,NO,244,0.8,0.0,62.7,36.1,69.3,10.3,33.3,36.5,47.4,D,D,F,D+,3203
152907105,WESTWIND EL,FRENSHIP ISD,LUBBOCK COUNTY,EE-5,N,NO,604,7.1,2.8,57.1,29.1,64.6,13.1,35.8,35.1,47.7,D,D,F,D+,3204
170902106,CREIGHTON EL,CONROE ISD,MONTGOMERY COUNTY,EE-4,N,NO,885,1.1,0.1,58.6,39.5,81.2,21.0,31.0,36.0,48.6,D,D,D,D+,3205
220910104,MARILYN MILLER ELEMENTARY,LAKE WORTH ISD,TARRANT COUNTY,EE-4,N,NO,609,3.9,0.7,83.9,10.3,90.8,19.9,31.8,31.9,52.4,D,F,B,D+,3206
101912124,BURNET EL,HOUSTON ISD,HARRIS COUNTY,KG-5,N,NO,541,4.4,0.0,93.7,1.1,96.1,9.2,26.7,40.6,46.4,D,D,F,D+,3207
101902114,SMITH ACADEMY,ALDINE ISD,HARRIS COUNTY,KG-4,N,NO,573,23.7,0.5,71.7,2.3,97.7,31.9,32.6,34.4,46.8,D,D,F,D+,3208
31912114,LA PALOMA EL,SAN BENITO CISD,CAMERON COUNTY,EE-5,N,NO,403,0.2,0.0,98.3,0.5,86.6,13.3,27.8,40.0,46.5,D,D,F,D+,3209
123907113,DOWLING EL,PORT ARTHUR ISD,JEFFERSON COUNTY,PK-5,N,NO,445,51.0,0.7,34.8,9.4,83.4,18.2,32.6,31.6,52.4,D,F,B,D+,3210
184903110,IKARD EL,WEATHERFORD ISD,PARKER COUNTY,EE-5,N,NO,644,4.0,0.5,35.7,53.7,65.5,21.6,34.6,34.8,49.3,D,F,D,D+,3211
123910112,GUESS EL,BEAUMONT ISD,JEFFERSON COUNTY,KG-5,N,NO,624,47.6,6.1,20.2,19.6,69.2,19.8,40.4,31.5,44.1,D,D,F,D+,3212
175911042,RICE INTERMEDIATE/MIDDLE SCHOOL,RICE ISD,NAVARRO COUNTY,3-8,N,NO,441,2.3,0.0,64.4,31.5,70.1,12.2,35.8,31.8,50.3,D,F,C,D+,3213
246909118,BLUEBONNET EL,ROUND ROCK ISD,WILLIAMSON COUNTY,EE-5,N,NO,438,12.6,3.2,65.5,15.5,80.8,17.8,35.1,34.7,44.3,D,D,F,D+,3214
39903101,PETROLIA EL,PETROLIA CISD,CLAY COUNTY,EE-6,N,NO,297,0.3,0.0,11.1,82.8,63.6,13.6,37.2,34.5,46.5,D,D,F,D+,3215
108906130,THIGPEN-ZAVALA EL,MCALLEN ISD,HIDALGO COUNTY,EE-5,N,NO,619,0.0,0.0,98.9,1.1,95.3,16.0,28.3,38.1,47.6,D,D,F,D+,3216
221801048,VISTA ACADEMY OF AUSTIN-MUELLER,TEXAS COLLEGE PREPARATORY ACADEMIES,TRAVIS COUNTY,PK-12,Y,NO,211,25.1,0.0,64.9,4.3,76.3,17.5,36.0,31.6,48.6,D,D,D,D+,3217
227826101,MAGNOLIA MONTESSORI FOR ALL,MONTESSORI FOR ALL,TRAVIS COUNTY,EE-8,Y,NO,377,9.0,1.1,44.6,41.6,39.0,9.0,49.3,30.9,45.0,C,F,F,D+,3218
15915123,ADAMS HILL EL,NORTHSIDE ISD,BEXAR COUNTY,EE-5,N,NO,553,6.0,0.0,81.2,10.7,84.1,23.7,29.4,35.1,51.6,D,F,C,D+,3219
126903103,MARTI EL,CLEBURNE ISD,JOHNSON COUNTY,EE-5,N,NO,525,2.7,1.5,25.5,63.6,63.6,24.6,35.3,35.1,48.4,D,F,D,D+,3220
244901001,HARROLD SCHOOL,HARROLD ISD,WILBARGER COUNTY,KG-12,N,NO,116,2.6,1.7,38.8,55.2,66.4,12.9,44.8,24.6,48.8,D,F,D,D+,3221
57827102,NOVA ACADEMY PRICHARD,NOVA ACADEMY (SOUTHEAST),DALLAS COUNTY,PK-8,Y,NO,491,27.5,0.2,70.3,1.6,81.9,5.9,33.0,33.4,48.9,D,D,D,D+,3222
15907026,ADVANCED LEARNING ACADEMY,SAN ANTONIO ISD,BEXAR COUNTY,PK-11,N,NO,546,4.6,0.5,84.2,9.3,56.8,0.0,50.0,32.1,33.7,C,D,F,D+,3223
57905119,WILLIAM L CABELL EL,DALLAS ISD,DALLAS COUNTY,PK-5,N,NO,558,2.3,1.4,91.6,3.4,93.2,10.4,30.6,33.9,50.5,D,D,C,D+,3224
221901113,JOHNSTON EL,ABILENE ISD,TAYLOR COUNTY,KG-5,N,NO,677,9.6,0.1,53.9,32.5,83.0,15.5,35.6,32.9,45.5,D,D,F,D+,3225
227910106,SMITH EL,DEL VALLE ISD,TRAVIS COUNTY,EE-5,N,NO,791,6.3,0.6,86.1,5.3,92.0,20.9,23.2,39.3,53.5,D,F,B,D+,3226
15908108,FRANK MADLA EL,SOUTH SAN ANTONIO ISD,BEXAR COUNTY,EE-5,N,NO,699,4.0,0.1,93.4,1.7,94.1,23.8,30.2,34.5,50.0,D,D,D,D+,3227
108902116,DANIEL SINGLETERRY SR,DONNA ISD,HIDALGO COUNTY,EE-5,N,NO,492,0.0,0.0,100.0,0.0,97.8,30.0,24.7,38.1,52.7,D,F,B,D+,3228
101906106,CROSBY EL,CROSBY ISD,HARRIS COUNTY,1-5,N,NO,656,13.1,0.6,23.3,60.2,38.9,1.8,36.8,41.6,47.5,D,F,F,D+,3229
194905101,DETROIT EL,DETROIT ISD,RED RIVER COUNTY,EE-5,N,NO,283,12.0,0.4,3.5,79.9,70.0,10.8,30.1,31.9,58.4,D,F,A,D+,3230
108902104,A M OCHOA EL,DONNA ISD,HIDALGO COUNTY,EE-5,N,NO,449,0.2,0.0,98.9,0.9,88.6,28.6,34.7,30.1,50.3,D,D,C,D+,3231
101913122,PARK LAKES EL,HUMBLE ISD,HARRIS COUNTY,EE-5,N,NO,712,32.3,1.5,58.8,4.8,63.1,15.7,33.6,35.6,50.2,D,F,C,D+,3232
226903102,AUSTIN EL,SAN ANGELO ISD,TOM GREEN COUNTY,EE-5,N,NO,447,4.0,0.7,63.5,31.8,78.5,15.2,30.0,37.3,48.1,D,D,D,D+,3233
70905104,FERRIS INT,FERRIS ISD,ELLIS COUNTY,4-5,N,NO,380,6.1,0.0,70.0,23.2,82.4,8.0,33.1,33.1,49.1,D,D,D,D+,3234
70911107,RUSSELL P SCHUPMANN EL,RED OAK ISD,ELLIS COUNTY,EE-5,N,NO,410,40.0,2.4,26.8,27.3,57.6,15.9,38.8,34.3,46.6,D,F,F,D+,3235
108902106,C STAINKE EL,DONNA ISD,HIDALGO COUNTY,EE-5,N,NO,506,0.0,0.0,99.8,0.0,92.7,13.7,26.1,35.7,54.4,D,F,B,D+,3236
121902101,BROOKELAND EL,BROOKELAND ISD,SABINE COUNTY,EE-5,N,NO,217,3.7,0.5,4.1,87.1,65.4,15.4,43.4,30.3,42.3,D,D,F,D+,3237
21902115,ANSON JONES EL,BRYAN ISD,BRAZOS COUNTY,EE-4,N,NO,743,18.4,0.0,78.5,2.0,96.8,13.5,26.2,38.4,49.8,D,D,D,D+,3238
83901001,SEAGRAVES SCHOOLS,SEAGRAVES ISD,GAINES COUNTY,EE-12,N,NO,567,7.1,0.0,80.1,12.5,72.5,15.9,34.4,32.3,50.3,D,F,C,D+,3239
57905240,FRANK GUZICK EL,DALLAS ISD,DALLAS COUNTY,EE-5,N,NO,693,43.1,0.9,53.7,1.4,95.8,35.1,33.7,31.7,48.5,D,D,D,D+,3240
31912117,ANGELA GERUSA LEAL EL,SAN BENITO CISD,CAMERON COUNTY,EE-5,N,NO,461,0.0,0.0,99.3,0.4,91.8,16.7,32.4,34.4,46.7,D,D,F,D+,3241
220912110,SIDNEY H POYNTER,CROWLEY ISD,TARRANT COUNTY,EE-4,N,NO,620,40.6,4.2,28.4,22.1,61.8,23.9,32.6,38.2,48.0,D,F,F,D+,3242
101920122,TERRACE EL,SPRING BRANCH ISD,HARRIS COUNTY,EE-5,N,NO,392,4.6,5.4,75.5,12.5,72.2,15.2,36.0,31.4,49.3,D,F,D,D+,3243
101917126,BURNETT ELEMENTARY,PASADENA ISD,HARRIS COUNTY,EE-4,N,NO,580,18.6,5.7,69.3,4.8,78.8,19.5,31.8,38.8,42.9,D,D,F,D+,3244
221801050,VISTA ACADEMY OF THE WOODLANDS,TEXAS COLLEGE PREPARATORY ACADEMIES,MONTGOMERY COUNTY,PK-12,Y,NO,337,10.7,4.7,34.1,45.1,22.8,25.9,44.6,40.4,46.5,C,F,F,D+,3245
101917147,FRED ROBERTS MIDDLE,PASADENA ISD,HARRIS COUNTY,5-6,N,NO,643,14.5,7.8,69.8,5.9,74.5,13.0,34.2,33.4,48.2,D,D,D,D+,3246
246904102,CARVER EL,GEORGETOWN ISD,WILLIAMSON COUNTY,EE-5,N,NO,844,6.9,4.0,53.4,30.7,49.8,16.5,38.9,37.3,45.1,D,F,F,D+,3247
68901126,MURRY FLY EL,ECTOR COUNTY ISD,ECTOR COUNTY,PK-5,N,NO,776,0.4,0.0,87.8,11.2,71.9,22.5,28.6,35.2,54.6,D,F,B,D+,3248
15904113,VESTAL EL,HARLANDALE ISD,BEXAR COUNTY,EE-5,N,NO,473,0.0,0.0,98.5,1.5,95.1,28.1,28.3,36.1,50.0,D,D,D,D+,3249
165901125,SCHARBAUER EL,MIDLAND ISD,MIDLAND COUNTY,EE-6,N,NO,699,2.1,0.6,52.6,41.9,50.2,28.2,35.9,37.1,49.7,D,F,D,D+,3250
220905122,DIAMOND HILL EL,FORT WORTH ISD,TARRANT COUNTY,EE-5,N,NO,654,0.3,0.0,95.9,3.4,92.4,14.1,27.7,35.6,51.7,D,F,C,D+,3251
246913125,CHRISTINE CAMACHO EL,LEANDER ISD,WILLIAMSON COUNTY,EE-5,N,NO,707,3.3,1.3,35.2,56.7,33.8,15.1,43.8,36.3,47.0,C,F,F,D+,3252
168901100,COLORADO EL AND MIDDLE,COLORADO ISD,MITCHELL COUNTY,EE-8,N,NO,709,8.5,0.8,51.2,38.5,64.2,0.0,35.0,32.5,51.7,D,F,C,D+,3253
57910131,HOBBS WILLIAMS EL,GRAND PRAIRIE ISD,DALLAS COUNTY,EE-5,N,NO,673,15.8,1.6,71.3,10.5,85.0,14.4,30.6,35.5,48.4,D,D,D,D+,3254
235902115,WILLIAM WOOD EL,VICTORIA ISD,VICTORIA COUNTY,KG-5,N,NO,94,3.2,0.0,45.7,46.8,71.3,16.8,34.0,34.0,48.5,D,F,D,D+,3255
129903101,PHILLIPS EL,KAUFMAN ISD,KAUFMAN COUNTY,3-4,N,NO,576,5.2,0.5,46.9,45.0,70.0,8.9,32.8,32.9,52.2,D,F,B,D+,3256
1909101,SLOCUM PK - 8,SLOCUM ISD,ANDERSON COUNTY,EE-8,N,NO,303,1.7,0.3,6.3,88.1,51.5,13.6,48.0,26.0,47.5,D,F,F,D+,3257
15907124,MURIEL FORBES ACADEMY,SAN ANTONIO ISD,BEXAR COUNTY,EE-7,N,NO,333,3.0,0.0,94.0,2.7,96.4,27.8,30.6,36.1,46.2,D,D,F,D+,3258
108902105,RUNN EL,DONNA ISD,HIDALGO COUNTY,EE-5,N,NO,340,0.0,0.0,100.0,0.0,96.2,21.8,31.4,32.6,50.3,D,F,C,D+,3259
57914118,MCKENZIE EL,MESQUITE ISD,DALLAS COUNTY,KG-6,N,NO,598,22.6,0.3,56.4,17.1,82.4,13.5,29.4,35.9,49.8,D,F,D,D+,3260
57907105,S GUS ALEXANDER JR EL,DUNCANVILLE ISD,DALLAS COUNTY,PK-4,N,NO,399,41.6,0.5,51.1,2.8,79.2,16.0,34.1,36.4,42.5,D,D,F,D+,3261
123805001,EHRHART SCHOOL,EHRHART SCHOOL,JEFFERSON COUNTY,PK-8,Y,NO,357,25.8,0.8,65.5,6.2,82.1,27.1,28.8,33.5,54.3,D,F,B,D+,3262
190903051,RAINS INT,RAINS ISD,RAINS COUNTY,3-5,N,NO,350,2.0,0.3,15.4,78.0,57.7,11.9,36.3,34.4,49.6,D,F,D,D+,3263
152901159,BROWN EL,LUBBOCK ISD,LUBBOCK COUNTY,EE-5,N,NO,401,12.7,0.5,77.8,7.5,95.5,20.4,27.9,33.1,54.6,D,F,B,D+,3264
15907176,WOODLAWN HILLS EL,SAN ANTONIO ISD,BEXAR COUNTY,EE-5,N,NO,528,2.3,0.4,96.6,0.4,93.4,16.1,31.1,35.7,46.2,D,D,F,D+,3265
226903110,FANNIN EL,SAN ANGELO ISD,TOM GREEN COUNTY,EE-5,N,NO,337,6.5,0.3,76.0,14.5,86.6,25.7,30.1,34.4,50.4,D,F,C,D+,3266
137901106,KLEBERG EL,KINGSVILLE ISD,KLEBERG COUNTY,PK-4,N,NO,360,0.8,1.4,92.2,5.6,97.8,27.1,26.9,37.5,49.4,D,D,D,D,3267
57904105,HIGHLANDS EL,CEDAR HILL ISD,DALLAS COUNTY,EE-5,N,NO,654,41.4,0.5,52.8,3.1,77.8,17.4,30.0,36.8,48.4,D,D,D,D,3268
101902134,JONES EL,ALDINE ISD,HARRIS COUNTY,1-4,N,NO,845,39.6,1.3,49.2,6.4,73.3,19.8,29.3,37.6,49.2,D,F,D,D,3269
57803102,UPLIFT EDUCATION - INFINITY PREPARATORY PRI,UPLIFT EDUCATION,DALLAS COUNTY,PK-5,Y,NO,446,5.2,12.8,69.1,9.9,67.3,4.5,33.5,37.2,45.4,D,D,F,D,3270
101917135,MORRIS MIDDLE,PASADENA ISD,HARRIS COUNTY,5-6,N,NO,940,19.1,8.7,65.6,5.6,70.4,8.9,35.0,34.3,46.3,D,D,F,D,3271
227901190,PEREZ EL,AUSTIN ISD,TRAVIS COUNTY,EE-5,N,NO,723,5.5,0.3,88.4,3.7,81.6,20.4,33.5,35.0,44.9,D,D,F,D,3272
182901001,GORDON SCHOOL,GORDON ISD,PALO PINTO COUNTY,PK-12,N,NO,203,1.5,0.5,19.7,75.4,48.3,15.0,35.1,36.4,52.5,D,F,B,D,3273
220905123,S S DILLOW EL,FORT WORTH ISD,TARRANT COUNTY,EE-5,N,NO,543,21.4,0.0,75.0,2.6,86.6,21.6,22.6,38.0,55.9,D,F,A,D,3274
21902110,SUL ROSS EL,BRYAN ISD,BRAZOS COUNTY,KG-4,N,NO,343,22.7,0.3,39.1,34.1,62.7,22.8,36.4,33.3,48.6,D,F,D,D,3275
253901106,ZAPATA SOUTH EL,ZAPATA COUNTY ISD,ZAPATA COUNTY,EE-5,N,NO,602,0.0,0.0,98.7,1.3,73.9,7.3,32.9,33.7,49.2,D,F,D,D,3276
252901105,WOODLAND EL,GRAHAM ISD,YOUNG COUNTY,4-5,N,NO,357,1.7,0.6,31.1,63.9,58.0,12.1,36.7,35.4,47.1,D,F,F,D,3277
170904101,PARMLEY EL,WILLIS ISD,MONTGOMERY COUNTY,EE-5,N,NO,748,11.8,0.1,23.5,60.0,67.2,17.2,31.2,40.3,44.0,D,D,F,D,3278
101919123,DONNA LEWIS EL,SPRING ISD,HARRIS COUNTY,EE-5,N,NO,677,20.1,2.2,68.5,0.7,69.0,22.6,29.5,34.9,54.0,D,F,B,D,3279
101919115,HERITAGE EL,SPRING ISD,HARRIS COUNTY,EE-5,N,NO,527,43.1,4.6,47.8,1.5,80.8,19.0,29.7,34.4,51.5,D,F,C,D,3280
48901001,EDEN CISD,EDEN CISD,CONCHO COUNTY,KG-12,N,NO,244,0.4,0.4,66.4,32.8,62.7,17.8,31.5,37.9,49.0,D,F,D,D,3281
116905103,CROCKETT EL,GREENVILLE ISD,HUNT COUNTY,KG-5,N,NO,367,9.8,0.0,61.3,24.3,86.4,20.6,31.3,31.7,52.2,D,F,B,D,3282
108913102,F D ROOSEVELT EL,WESLACO ISD,HIDALGO COUNTY,EE-5,N,NO,589,0.0,0.0,99.0,0.8,86.4,21.5,30.8,34.1,49.3,D,F,D,D,3283
101917103,FREEMAN EL,PASADENA ISD,HARRIS COUNTY,EE-4,N,NO,577,13.7,1.4,80.6,4.3,84.1,19.8,34.3,32.8,46.2,D,D,F,D,3284
170908101,PORTER EL,NEW CANEY ISD,MONTGOMERY COUNTY,EE-5,N,NO,692,0.4,0.1,51.0,46.0,74.4,21.9,34.3,31.9,49.5,D,F,D,D,3285
101917115,RICHEY EL,PASADENA ISD,HARRIS COUNTY,EE-4,N,NO,778,3.7,0.0,93.7,2.2,88.7,23.3,34.5,31.0,48.1,D,D,D,D,3286
101903115,HEARNE EL,ALIEF ISD,HARRIS COUNTY,EE-4,N,NO,1028,31.4,13.7,42.0,11.8,84.4,22.3,29.1,36.2,48.8,D,D,D,D,3287
95905106,HILLCREST EL,PLAINVIEW ISD,HALE COUNTY,EE-5,N,NO,427,2.6,0.0,86.2,9.8,84.5,16.6,29.1,35.2,50.4,D,F,C,D,3288
57916121,NORTHLAKE EL,RICHARDSON ISD,DALLAS COUNTY,EE-6,N,NO,614,36.8,14.5,40.9,4.4,82.9,27.5,26.9,37.2,50.9,D,F,C,D,3289
165901114,EMERSON EL,MIDLAND ISD,MIDLAND COUNTY,EE-6,N,NO,519,9.1,1.5,45.9,40.5,44.5,22.0,40.4,36.1,46.3,D,F,F,D,3290
57905281,CESAR CHAVEZ LEARNING CENTER,DALLAS ISD,DALLAS COUNTY,EE-5,N,NO,482,26.3,5.0,64.7,2.3,96.5,26.5,29.8,34.2,49.5,D,F,D,D,3291
220904105,DAN POWELL INT,EVERMAN ISD,TARRANT COUNTY,5-5,N,NO,460,35.7,0.7,59.1,3.3,95.7,17.2,35.7,31.6,44.7,D,D,F,D,3292
101907112,FRANCONE EL,CYPRESS-FAIRBANKS ISD,HARRIS COUNTY,EE-5,N,NO,971,39.9,7.0,43.4,6.1,82.4,21.0,30.6,34.1,49.9,D,F,D,D,3293
95905102,COLLEGE HILL EL,PLAINVIEW ISD,HALE COUNTY,PK-5,N,NO,440,4.3,0.7,75.9,17.0,71.6,11.6,26.8,40.7,48.3,D,F,D,D,3294
57914111,SHANDS EL,MESQUITE ISD,DALLAS COUNTY,KG-6,N,NO,927,10.5,1.2,73.8,12.5,83.1,14.0,28.9,36.3,49.1,D,F,D,D,3295
184903105,CURTIS EL,WEATHERFORD ISD,PARKER COUNTY,EE-5,N,NO,736,3.1,0.0,23.1,68.9,47.6,17.9,38.6,34.3,50.2,D,F,C,D,3296
11901110,LOST PINES EL,BASTROP ISD,BASTROP COUNTY,EE-4,N,NO,746,1.1,0.0,81.2,15.5,84.5,18.2,28.5,36.6,49.0,D,F,D,D,3297
221801055,VISTA ACADEMY OF PASADENA,TEXAS COLLEGE PREPARATORY ACADEMIES,HARRIS COUNTY,KG-12,Y,NO,322,5.3,0.9,72.7,19.6,70.5,23.9,38.6,29.3,47.9,D,F,F,D,3298
227910112,JOSEPH GILBERT EL,DEL VALLE ISD,TRAVIS COUNTY,EE-5,N,NO,610,9.0,0.2,79.7,8.2,92.8,17.2,29.2,37.7,45.3,D,D,F,D,3299
15910124,WOODSTONE EL,NORTH EAST ISD,BEXAR COUNTY,KG-5,N,NO,665,8.9,2.4,59.7,24.4,60.9,19.4,33.4,37.8,46.7,D,F,F,D,3300
181908103,LITTLE CYPRESS INT,LITTLE CYPRESS-MAURICEVILLE CISD,ORANGE COUNTY,EE-5,N,NO,305,12.5,2.6,9.8,70.8,34.1,13.4,38.6,38.9,49.7,D,F,D,D,3301
240901115,SANTA MARIA EL,LAREDO ISD,WEBB COUNTY,EE-5,N,NO,674,0.0,0.0,99.1,0.7,96.7,16.2,28.0,30.4,57.5,F,F,A,D,3302
123803101,TEKOA ACADEMY OF ACCELERATED STUDIES,TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL,JEFFERSON COUNTY,PK-5,Y,NO,295,91.2,0.0,6.8,1.4,99.7,24.4,36.4,26.0,51.6,D,F,C,D,3303
19903001,MAUD SCHOOL,MAUD ISD,BOWIE COUNTY,EE-12,N,NO,476,8.6,0.0,4.0,82.6,55.0,12.5,42.4,31.8,44.5,D,F,F,D,3304
108912118,EMILIANO ZAPATA EL,LA JOYA ISD,HIDALGO COUNTY,EE-5,N,NO,684,0.0,0.0,100.0,0.0,96.9,19.7,32.5,33.6,46.1,D,D,F,D,3305
101912125,BURRUS EL,HOUSTON ISD,HARRIS COUNTY,EE-5,N,YES,445,73.0,0.2,24.3,1.1,95.1,19.7,29.3,34.0,50.4,D,F,C,D,3306
227901189,OVERTON EL,AUSTIN ISD,TRAVIS COUNTY,EE-6,N,NO,667,23.7,0.0,74.5,0.7,84.9,22.3,28.3,36.3,49.4,D,F,D,D,3307
220901131,MORTON EL,ARLINGTON ISD,TARRANT COUNTY,EE-6,N,NO,649,19.7,4.9,69.2,4.0,91.5,21.7,27.8,35.7,50.4,D,F,C,D,3308
101920108,MEADOW WOOD EL,SPRING BRANCH ISD,HARRIS COUNTY,EE-5,N,NO,508,14.0,3.7,29.7,45.7,33.9,10.7,44.9,36.1,44.5,C,F,F,D,3309
83902001,LOOP SCHOOL,LOOP ISD,GAINES COUNTY,EE-12,N,NO,134,1.5,0.0,59.0,39.6,58.2,24.8,40.4,28.1,51.7,D,F,C,D,3310
72904101,BLUFF DALE EL,BLUFF DALE ISD,ERATH COUNTY,EE-11,N,NO,103,0.0,0.0,7.8,90.3,36.9,13.5,42.4,34.8,48.4,D,F,D,D,3311
101902136,CYPRESSWOOD EL,ALDINE ISD,HARRIS COUNTY,KG-4,N,NO,913,38.7,1.9,51.5,5.5,78.8,15.9,28.6,38.2,47.1,D,D,F,D,3312
13901101,R A HALL EL,BEEVILLE ISD,BEE COUNTY,1-4,N,NO,489,2.5,0.0,83.2,12.5,87.3,16.4,29.6,33.4,51.4,D,F,C,D,3313
50902103,GATESVILLE INT,GATESVILLE ISD,CORYELL COUNTY,4-6,N,NO,654,2.1,0.9,22.5,69.0,51.4,9.2,37.1,35.4,48.6,D,F,D,D,3314
108913112,NORTH BRIDGE EL,WESLACO ISD,HIDALGO COUNTY,EE-5,N,NO,765,0.0,0.4,97.4,2.0,93.1,19.9,25.7,39.0,48.2,D,D,D,D,3315
57914112,TISINGER EL,MESQUITE ISD,DALLAS COUNTY,EE-5,N,NO,792,35.4,0.4,44.9,15.7,88.1,19.7,30.6,34.7,47.7,D,D,F,D,3316
68901121,SAN JACINTO EL,ECTOR COUNTY ISD,ECTOR COUNTY,KG-5,N,NO,507,3.4,0.2,83.2,12.4,69.0,19.3,29.9,34.3,53.5,D,F,B,D,3317
253901105,ZAPATA NORTH EL,ZAPATA COUNTY ISD,ZAPATA COUNTY,EE-5,N,NO,637,0.0,0.2,99.5,0.3,84.5,7.1,26.6,36.5,51.5,D,F,C,D,3318
240903124,JUDITH ZAFFIRINI EL,UNITED ISD,WEBB COUNTY,EE-5,N,NO,1125,0.3,0.0,99.6,0.0,87.3,11.5,29.1,34.3,50.6,D,F,C,D,3319
133904101,INGRAM EL,INGRAM ISD,KERR COUNTY,EE-5,N,NO,548,0.4,0.4,51.3,46.0,81.6,19.2,29.1,37.1,47.2,D,D,F,D,3320
163904105,NEWELL E WOOLLS INT,HONDO ISD,MEDINA COUNTY,3-5,N,NO,468,1.3,0.2,78.0,20.1,68.4,10.5,38.6,30.8,45.7,D,D,F,D,3321
126903102,COLEMAN EL,CLEBURNE ISD,JOHNSON COUNTY,EE-5,N,NO,521,4.6,0.2,25.5,61.6,60.1,15.2,36.4,33.3,48.6,D,F,D,D,3322
57909117,WILLIAMS EL,GARLAND ISD,COLLIN COUNTY,EE-5,N,NO,310,4.5,1.6,72.9,13.5,81.0,14.9,33.1,34.2,45.5,D,D,F,D,3323
188901109,HAMLET EL,AMARILLO ISD,POTTER COUNTY,EE-5,N,NO,327,53.8,0.6,26.0,14.7,95.4,20.3,22.9,40.8,49.2,D,F,D,D,3324
101917104,GARDENS EL,PASADENA ISD,HARRIS COUNTY,EE-4,N,NO,702,4.0,0.1,91.0,4.3,89.6,19.1,34.1,32.1,45.8,D,D,F,D,3325
101903111,HEFLIN EL,ALIEF ISD,HARRIS COUNTY,EE-4,N,NO,881,59.5,6.1,20.7,10.0,82.2,27.4,34.4,30.9,48.4,D,F,D,D,3326
107910101,LAPOYNOR EL,LAPOYNOR ISD,HENDERSON COUNTY,PK-5,N,NO,255,5.5,0.0,11.0,83.1,57.6,12.0,38.1,33.1,47.4,D,F,F,D,3327
57910118,SAM RAYBURN EL STEAM ACADEMY,GRAND PRAIRIE ISD,DALLAS COUNTY,KG-5,N,NO,538,6.3,1.5,80.9,9.5,85.1,15.4,30.1,34.8,48.4,D,F,D,D,3328
220905147,MORNINGSIDE EL,FORT WORTH ISD,TARRANT COUNTY,EE-5,N,NO,678,50.0,0.0,42.8,4.7,82.7,16.4,33.8,29.1,51.8,D,F,C,D,3329
56901105,DALHART INT,DALHART ISD,DALLAM COUNTY,3-5,N,NO,242,2.9,0.8,59.9,35.1,66.1,14.9,28.0,40.3,47.9,D,F,F,D,3330
250903102,MINEOLA EL,MINEOLA ISD,WOOD COUNTY,3-5,N,NO,342,6.1,1.2,35.4,52.9,63.7,10.8,33.3,37.4,45.3,D,F,F,D,3331
101912262,GRISSOM EL,HOUSTON ISD,HARRIS COUNTY,EE-5,N,NO,528,22.0,0.2,76.7,0.4,98.7,17.4,28.9,34.5,49.3,D,F,D,D,3332
57914128,GRAY EL,MESQUITE ISD,DALLAS COUNTY,EE-6,N,NO,635,20.5,0.6,61.1,14.5,86.6,20.0,27.9,35.7,50.0,D,F,C,D,3333
26902101,SOMERVILLE EL,SOMERVILLE ISD,BURLESON COUNTY,EE-6,N,NO,279,21.9,0.0,32.3,39.1,82.8,22.9,31.7,30.5,52.7,D,F,B,D,3334
245901101,LASARA EL,LASARA ISD,WILLACY COUNTY,EE-8,N,NO,329,0.0,0.0,98.8,0.6,77.2,10.4,34.8,30.3,49.4,D,F,D,D,3335
230902102,GILMER EL,GILMER ISD,UPSHUR COUNTY,EE-4,N,NO,986,11.2,0.4,23.1,58.3,74.6,18.1,29.1,37.7,47.3,D,F,F,D,3336
57905303,THELMA ELIZABETH PAGE RICHARDSON EL,DALLAS ISD,DALLAS COUNTY,PK-5,N,NO,712,13.3,0.0,83.6,2.0,96.2,11.9,24.2,37.4,52.1,D,F,B,D,3337
101903105,SMITH EL,ALIEF ISD,HARRIS COUNTY,EE-4,N,NO,860,28.3,13.0,54.2,3.1,85.5,22.5,30.6,30.6,53.6,D,F,B,D,3338
57905141,JILL STONE EL AT VICKERY MEADOW,DALLAS ISD,DALLAS COUNTY,PK-5,N,NO,365,10.4,5.2,80.3,2.7,99.5,22.0,22.7,36.9,54.9,F,F,B,D,3339
165901132,BARBARA YARBROUGH EL,MIDLAND ISD,MIDLAND COUNTY,EE-6,N,NO,600,7.2,1.7,56.2,31.5,43.5,25.3,35.0,37.3,51.9,D,F,C,D,3340
68901114,IRELAND EL,ECTOR COUNTY ISD,ECTOR COUNTY,KG-5,N,NO,464,5.6,1.1,58.2,32.5,49.4,18.5,32.9,35.4,55.1,D,F,A,D,3341
100908101,WEST HARDIN EL,WEST HARDIN COUNTY CISD,HARDIN COUNTY,EE-6,N,NO,317,0.0,0.0,3.5,95.3,60.6,17.5,41.2,27.1,50.3,D,F,C,D,3342
